WorkerId_scrambled,uid,AcceptTime,SubmitTime,conditionAskOther,conditionshowFeedback,feedbacktext,nBlocks,nTrialsperBlock,nameOther,otherworkerId_scrambled,otherworkerperf,userAgent,whExpVersion,estBlock,idSet,BasicConcept,cid,actCorrectOther,actCorrectSelf,estCorrectOther,estCorrectSelf,estimationTime,GroupCount,mean_isCorrect,mean_Conf,mean_TotalTrialTime
ahciFKWWCO65LfiPi+6/NC/hfQc=,115,Mon Oct 11 15:48:11 PDT 2021,Mon Oct 11 16:12:46 PDT 2021,1,1,"Nothing was unclear at all. I enjoyed this study a lot. Always interesting learning something! Thanks.",16,12,Vince,+DftRSefjE+eYB0PuhP8024omck=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0",6,15,2,bird,1,8,6,5,3,3983,12,0.5,52.5,5209.91666666667
ahciFKWWCO65LfiPi+6/NC/hfQc=,115,Mon Oct 11 15:48:11 PDT 2021,Mon Oct 11 16:12:46 PDT 2021,1,1,"Nothing was unclear at all. I enjoyed this study a lot. Always interesting learning something! Thanks.",16,12,Vince,+DftRSefjE+eYB0PuhP8024omck=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0",6,16,3,bird,1,3,4,5,3,4126,12,0.333333333333333,43.75,5984.16666666667
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,1,7,dog,2,7,5,6,4,31794,12,0.416666666666667,52.5,17951.6666666667
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,2,6,dog,2,10,12,10,10,8140,12,1,92.5,7875.25
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,3,5,dog,2,12,12,11,11,5672,12,1,98.75,9396.83333333333
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,4,8,dog,2,11,12,12,11,4665,12,1,96.25,9945.75
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,5,10,primate,3,8,7,5,3,8984,12,0.583333333333333,41.25,8535.5
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,6,9,primate,3,5,4,5,2,6827,12,0.333333333333333,25,7260.25
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,7,12,primate,3,9,8,7,5,7136,12,0.666666666666667,43.75,12871.8333333333
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,8,11,primate,3,12,9,11,9,4589,12,0.75,75,8097.5
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,9,4,bird,1,10,10,12,12,5195,12,0.833333333333333,93.75,6268.83333333333
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,10,3,bird,1,7,7,8,4,7356,12,0.583333333333333,40,7279.41666666667
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,11,2,bird,1,6,10,11,11,7078,12,0.833333333333333,76.25,9459
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,12,1,bird,1,6,6,5,5,6152,12,0.5,43.75,6591.91666666667
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,13,13,reptile,4,11,7,7,5,4663,12,0.583333333333333,55,9282.08333333333
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,14,16,reptile,4,6,9,11,8,5426,12,0.75,76.25,13995
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,15,15,reptile,4,8,11,10,9,4572,12,0.916666666666667,58.75,6690.25
+1Sn6JF2I0bLQzXuoJAOH17Vtdo=,116,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:32:56 PDT 2021,1,1,"",16,12,Velma,6G4I+ZEF0FqQVpM9+6liWb4tbak=,Top,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.80 Safari/537.36",6,16,14,reptile,4,10,5,7,4,4580,12,0.416666666666667,48.75,8645.91666666667
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,1,4,bird,1,7,9,7,7,44038,12,0.75,71.25,8011.66666666667
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,2,1,bird,1,2,5,6,2,10609,12,0.416666666666667,60,5324.66666666667
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,3,3,bird,1,6,4,4,2,4975,12,0.333333333333333,26.25,3646.25
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,4,2,bird,1,3,4,2,1,4621,12,0.333333333333333,50,4215
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,5,11,primate,3,10,11,11,11,6444,12,0.916666666666667,96.25,4869.08333333333
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,6,9,primate,3,3,5,2,0,4876,12,0.416666666666667,25,3041.58333333333
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,7,10,primate,3,1,3,2,0,5367,12,0.25,25,2984.58333333333
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,8,12,primate,3,2,7,4,3,5488,12,0.583333333333333,31.25,3739.58333333333
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,9,14,reptile,4,6,5,0,0,5464,12,0.416666666666667,25,3233.41666666667
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,10,13,reptile,4,6,9,6,3,4906,12,0.75,25,4136.83333333333
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,11,15,reptile,4,7,9,4,4,5494,12,0.75,38.75,3899.66666666667
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,12,16,reptile,4,6,5,3,3,3318,12,0.416666666666667,47.5,3900.75
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,13,8,dog,2,8,7,7,3,5240,12,0.583333333333333,38.75,3968.16666666667
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,14,7,dog,2,4,5,6,2,5488,12,0.416666666666667,30,4145.66666666667
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,15,5,dog,2,1,5,6,2,4070,12,0.416666666666667,32.5,4572.91666666667
no3BzzmxJsjXSzsHGVVuA451Tvw=,117,Mon Oct 11 15:26:56 PDT 2021,Mon Oct 11 15:44:54 PDT 2021,1,0,"Completely clear and fun.",16,12,Marjorie,+YoqYWUdt63TLs35pnXYTMV9YGs=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",6,16,6,dog,2,2,6,6,1,4144,12,0.5,26.25,4081.5
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,1,6,dog,2,8,7,8,6,25414,12,0.583333333333333,65,7814
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,2,8,dog,2,1,9,7,7,12624,12,0.75,70,5141.75
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,3,5,dog,2,6,9,6,9,17176,12,0.75,73.75,4950.58333333333
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,4,7,dog,2,2,7,5,5,8640,12,0.583333333333333,58.75,5471.33333333333
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,5,3,bird,1,7,9,4,3,6804,12,0.75,51.25,5014.33333333333
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,6,1,bird,1,4,2,5,2,6612,12,0.166666666666667,50,4940.25
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,7,4,bird,1,7,9,7,6,5804,12,0.75,82.5,5053.33333333333
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,8,2,bird,1,2,6,6,3,4372,12,0.5,53.75,4907.25
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,9,14,reptile,4,7,11,4,6,6215,12,0.916666666666667,70,5679.08333333333
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,10,13,reptile,4,8,7,5,6,7664,12,0.583333333333333,66.25,5129.58333333333
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,11,15,reptile,4,7,11,8,8,13223,12,0.916666666666667,77.5,5156.25
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,12,16,reptile,4,8,11,7,6,7255,12,0.916666666666667,66.25,5550.91666666667
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,13,10,primate,3,5,7,5,2,3473,12,0.583333333333333,55,4568.75
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,14,11,primate,3,11,10,9,7,12109,12,0.833333333333333,78.75,4508.91666666667
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,15,9,primate,3,5,3,5,3,6655,12,0.25,43.75,4702.75
UbECjmx5JuZMzChw5da5VnEtVlg=,118,Mon Oct 11 14:17:27 PDT 2021,Mon Oct 11 14:41:18 PDT 2021,1,1,"",16,12,Glenda,SUfTFRcbmyFYNJ1vq9hv6wmHXcc=,Bottom,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,16,12,primate,3,4,7,7,6,4789,12,0.583333333333333,62.5,4602
RObpyJm02iwpxcCj7+64OlgvsRM=,119,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:28:58 PDT 2021,1,1,"",16,12,Carolyn,34W4i8ooCcvzjzRNQvt7U0CFGRk=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,1,1,bird,1,4,2,6,6,11545,12,0.166666666666667,47.5,12103.8333333333
RObpyJm02iwpxcCj7+64OlgvsRM=,119,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:28:58 PDT 2021,1,1,"",16,12,Carolyn,34W4i8ooCcvzjzRNQvt7U0CFGRk=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,2,4,bird,1,9,8,10,7,6818,12,0.666666666666667,80,6677.5
RObpyJm02iwpxcCj7+64OlgvsRM=,119,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:28:58 PDT 2021,1,1,"",16,12,Carolyn,34W4i8ooCcvzjzRNQvt7U0CFGRk=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,3,3,bird,1,6,9,8,5,4180,12,0.75,42.5,9226.66666666667
RObpyJm02iwpxcCj7+64OlgvsRM=,119,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:28:58 PDT 2021,1,1,"",16,12,Carolyn,34W4i8ooCcvzjzRNQvt7U0CFGRk=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,4,2,bird,1,8,5,8,5,3277,12,0.416666666666667,42.5,6046.16666666667
RObpyJm02iwpxcCj7+64OlgvsRM=,119,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:28:58 PDT 2021,1,1,"",16,12,Carolyn,34W4i8ooCcvzjzRNQvt7U0CFGRk=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,5,5,dog,2,10,3,8,7,4013,12,0.25,71.25,4726.75
RObpyJm02iwpxcCj7+64OlgvsRM=,119,Mon Oct 11 13:56:05 PDT 2021,Mon Oct 11 14:28:58 PDT 2021,1,1,"",16,12,Carolyn,34W4i8ooCcvzjzRNQvt7U0CFGRk=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,6,6,dog,2,8,7,8,6,4076,12,0.583333333333333,40,6442.16666666667
